county,state,county_state,unemp_rate,higherunemp,evict_rate,pred_evrate,pred_error,higherevict
Blaine County,Idaho,"Blaine County, ID",0.038500000000000006,0.1385,0.0026,0.009443497744145232,0.006843497744145232,0.011922406330186982
Blaine County,Montana,"Blaine County, MT",0.051100000000000007,0.1511,0.0021,0.00600553762097388,0.00390553762097388,0.00785229669547362
Blaine County,Nebraska,"Blaine County, NE",0.044800000000000006,0.1448,0.0056,0.005063048445990034,-5.369515540099663e-4,0.006971416371550833
Blaine County,Oklahoma,"Blaine County, OK",0.035400000000000015,0.13540000000000002,0.0126,0.010224064921439518,-0.002375935078560482,0.013242981418136264
Blair County,Pennsylvania,"Blair County, PA",0.055900000000000005,0.1559,0.0113,0.01909151773679805,0.007791517736798049,0.023720940205986724
Blanco County,Texas,"Blanco County, TX",0.034400000000000014,0.13440000000000002,0.0033,0.009638352978500365,0.006338352978500365,0.012541549892380923
Bland County,Virginia,"Bland County, VA",0.055900000000000005,0.1559,0.0067,0.020501285466808496,0.013801285466808495,0.025253155804179136
Bleckley County,Georgia,"Bleckley County, GA",0.0973,0.1973,0.0196,0.013286853745357206,-0.006313146254642793,0.01704059618907875
Bledsoe County,Tennessee,"Bledsoe County, TN",0.0806,0.1806,0.0153,0.010543682218755722,-0.004756317781244277,0.013765928223193833
Blount County,Alabama,"Blount County, AL",0.054400000000000004,0.1544,0.0105,0.018112549842514463,0.007612549842514462,0.02336164044756336
Blount County,Tennessee,"Blount County, TN",0.0519,0.1519,0.0217,0.025515141034167084,0.0038151410341670834,0.031992222325225354
Blue Earth County,Minnesota,"Blue Earth County, MN",0.03309999999999999,0.1331,0.012,0.031375657815310924,0.019375657815310924,0.038611641463986546
Boise County,Idaho,"Boise County, ID",0.0615,0.1615,0.0029,0.0105610846311544,0.0076610846311544,0.013791054681604223
Bolivar County,Mississippi,"Bolivar County, MS",0.08359999999999998,0.18359999999999999,0.0248,0.018298042835128484,-0.006501957164871515,0.02272794460899356
Bollinger County,Missouri,"Bollinger County, MO",0.05840000000000001,0.1584,0.008,0.023643844740966116,0.015643844740966115,0.029946572431718912
Bon Homme County,South Dakota,"Bon Homme County, SD",0.028499999999999998,0.1285,NA,0.00886169787771201,NA,0.01162970044817012
Bond County,Illinois,"Bond County, IL",0.060100000000000015,0.16010000000000002,0.0122,0.020581061000661257,0.008381061000661256,0.02635054168497095
Bonner County,Idaho,"Bonner County, ID",0.0632,0.1632,NA,0.011935900452609451,NA,0.014877068403876838
Bonneville County,Idaho,"Bonneville County, ID",0.037500000000000006,0.1375,0.0104,0.017864082030237087,0.0074640820302370875,0.02225185914577984
Boone County,Arkansas,"Boone County, AR",0.0499,0.1499,NA,0.013578567779898403,NA,0.017273427526811908
Boone County,Iowa,"Boone County, IA",0.0315,0.1315,0.0158,0.012069476693237179,-0.003730523306762823,0.015478732908236247
Boone County,Illinois,"Boone County, IL",0.07499999999999998,0.175,0.0132,0.02453315899406923,0.01133315899406923,0.031009003005435236
Boone County,Indiana,"Boone County, IN",0.039599999999999996,0.1396,0.0142,0.02534367665597047,0.01114367665597047,0.031798694398825
Boone County,Kentucky,"Boone County, KY",0.047000000000000014,0.14700000000000002,NA,0.02311610006015347,NA,0.029187737772300645
Boone County,Missouri,"Boone County, MO",0.03620000000000001,0.13620000000000002,0.0188,0.033368611074271415,0.014568611074271414,0.04084119184202866
Boone County,Nebraska,"Boone County, NE",0.02679999999999999,0.1268,0.003,0.010949959826211112,0.007949959826211113,0.014142323439085615
Boone County,West Virginia,"Boone County, WV",0.08859999999999998,0.1886,0.0257,0.03107320466218569,0.005373204662185688,0.038584731159963845
Borden County,Texas,"Borden County, TX",0.034,0.134,0,0.0049786522865101,0.0049786522865101,0.006825167668374494
Bosque County,Texas,"Bosque County, TX",0.04880000000000001,0.14880000000000002,0.0083,0.009920599411676397,0.0016205994116763964,0.012919326072698101
Bossier Parish,Louisiana,"Bossier Parish, LA",0.054400000000000004,0.1544,NA,0.029313208985312044,NA,0.03627567930726056
Botetourt County,Virginia,"Botetourt County, VA",0.0431,0.1431,0.0303,0.02084908778967687,-0.00945091221032313,0.02653981224909087
Bottineau County,North Dakota,"Bottineau County, ND",0.03939999999999999,0.1394,NA,0.010793506448391521,NA,0.01398321783734439
Boulder County,Colorado,"Boulder County, CO",0.035400000000000015,0.13540000000000002,NA,0.024972316203805158,NA,0.030247538296136068
Boundary County,Idaho,"Boundary County, ID",0.05860000000000001,0.15860000000000002,4e-4,0.008306695197826704,0.007906695197826705,0.010645333113301474
Bourbon County,Kansas,"Bourbon County, KS",0.05160000000000001,0.1516,NA,0.01407014512096607,NA,0.01788672883999061
Bourbon County,Kentucky,"Bourbon County, KY",0.05349999999999999,0.1535,NA,0.024000497916992436,NA,0.03023758865037694
Bowie County,Texas,"Bowie County, TX",0.05610000000000001,0.15610000000000002,NA,0.02970161353587071,NA,0.03671689594920719
Bowman County,North Dakota,"Bowman County, ND",0.019199999999999995,0.1192,NA,0.00660562237382785,NA,0.008855014075151449
Box Butte County,Nebraska,"Box Butte County, NE",0.0338,0.1338,NA,0.015121419966320337,NA,0.019042135117689048
Box Elder County,Utah,"Box Elder County, UT",0.038000000000000006,0.138,0.0069,0.011966344621070065,0.005066344621070066,0.015392256123834845
Boyd County,Kentucky,"Boyd County, KY",0.0786,0.1786,NA,0.027960492647950877,NA,0.034956838809644876
Boyd County,Nebraska,"Boyd County, NE",0.031700000000000006,0.1317,0,0.007459377896048643,0.007459377896048643,0.009935400361094481
Boyle County,Kentucky,"Boyle County, KY",0.0628,0.1628,NA,0.01833838795036352,NA,0.02280219609079501
Bracken County,Kentucky,"Bracken County, KY",0.07189999999999999,0.1719,0.0101,0.025538729030835882,0.015438729030835882,0.032153473916572396
Bradford County,Florida,"Bradford County, FL",0.04929999999999998,0.1493,0.0248,0.0158439518132392,-0.008956048186760799,0.019872472202167972
Bradford County,Pennsylvania,"Bradford County, PA",0.060600000000000015,0.16060000000000002,0.0191,0.009231838045489937,-0.009868161954510062,0.011726873400152946
Bradley County,Arkansas,"Bradley County, AR",0.06560000000000002,0.16560000000000002,NA,0.014590736175483522,NA,0.01844656718480757
Bradley County,Tennessee,"Bradley County, TN",0.0529,0.1529,0.0379,0.02572513458099704,-0.012174865419002964,0.03222287589853757
Branch County,Michigan,"Branch County, MI",0.05929999999999999,0.1593,0.0404,0.01588683459319779,-0.02451316540680221,0.020030080731017214
Brantley County,Georgia,"Brantley County, GA",0.07920000000000002,0.17920000000000003,0.0258,0.01925270018135678,-0.006547299818643219,0.024839627010128217
Braxton County,West Virginia,"Braxton County, WV",0.08990000000000001,0.1899,0.0246,0.010471468816396013,-0.014128531183603988,0.01371592959677209
Brazoria County,Texas,"Brazoria County, TX",0.05249999999999999,0.1525,0.0091,0.021713417734981016,0.012613417734981015,0.027493061663484253
Brazos County,Texas,"Brazos County, TX",0.03719999999999998,0.1372,0.0093,0.03873709721134819,0.029437097211348188,0.04663437941160709
Breathitt County,Kentucky,"Breathitt County, KY",0.1112,0.2112,0.0085,0.012463066505192869,0.003963066505192868,0.016162539852117082
Breckinridge County,Kentucky,"Breckinridge County, KY",0.0701,0.1701,0.0083,0.010847339193774098,0.0025473391937740984,0.014105524917398976
Bremer County,Iowa,"Bremer County, IA",0.03470000000000001,0.13470000000000001,0.0074,0.018856122573578073,0.011456122573578073,0.024213606223729218
Brevard County,Florida,"Brevard County, FL",0.061200000000000004,0.1612,0.0271,0.034168013111313615,0.007068013111313616,0.041816043527446695
Brewster County,Texas,"Brewster County, TX",0.04300000000000001,0.14300000000000002,0,0.011864940196013122,0.011864940196013122,0.015181049540939502
Briscoe County,Texas,"Briscoe County, TX",0.044899999999999995,0.1449,0,0.007498136666474638,0.007498136666474638,0.009957319914929343
Bristol Bay Borough,Alaska,"Bristol Bay Borough, AK",0.07899999999999999,0.179,NA,0.004092779859095421,NA,0.0055522900312909235
Bristol city,Virginia,"Bristol city, VA",0.056900000000000006,0.1569,0.0736,0.036151059537360454,-0.037448940462639545,0.04405449248148442
Bristol County,Massachusetts,"Bristol County, MA",0.06360000000000002,0.16360000000000002,0.0305,0.019112116822566964,-0.011387883177433035,0.02375003694565543
Bristol County,Rhode Island,"Bristol County, RI",0.0567,0.1567,NA,0.01885853568113579,NA,0.02344891307793234
Broadwater County,Montana,"Broadwater County, MT",0.05260000000000001,0.1526,0.0052,0.00831535618806351,0.0031153561880635106,0.010645975288252516
Bronx County,New York,"Bronx County, NY",0.08559999999999998,0.1856,0.0635,0.028013727429381505,-0.035486272570618496,0.03362521501513182
Brooke County,West Virginia,"Brooke County, WV",0.07099999999999998,0.17099999999999999,0.0281,0.021949214187043167,-0.006150785812956833,0.02796986871240279
Brookings County,South Dakota,"Brookings County, SD",0.0305,0.1305,NA,0.019475318843817264,NA,0.024019015848509292
Brooks County,Georgia,"Brooks County, GA",0.06239999999999998,0.1624,NA,0.02743827656893599,NA,0.03415956994893213
Brooks County,Texas,"Brooks County, TX",0.09290000000000001,0.19290000000000002,0,0.013247878990820486,0.013247878990820486,0.016888858708541343
Broome County,New York,"Broome County, NY",0.063,0.163,NA,0.02285838181549668,NA,0.027987418438031517
Broomfield County,Colorado,"Broomfield County, CO",0.037099999999999994,0.1371,NA,0.019437287332904868,NA,0.024033964025375852
Broward County,Florida,"Broward County, FL",0.05249999999999999,0.1525,0.0326,0.04249365697805591,0.009893656978055915,0.050835039262355046
Brown County,Illinois,"Brown County, IL",0.0398,0.1398,0.0051,0.007274651966398618,0.002174651966398618,0.009705216254287868
Brown County,Indiana,"Brown County, IN",0.051100000000000007,0.1511,0.0061,0.02708641240494947,0.02098641240494947,0.03387763290892079
Brown County,Kansas,"Brown County, KS",0.03989999999999999,0.1399,0.0032,0.011044054262101434,0.007844054262101434,0.014273346849580409
Brown County,Minnesota,"Brown County, MN",0.043399999999999994,0.1434,0.0061,0.013317328007432794,0.007217328007432793,0.01698315365954121
Brown County,Nebraska,"Brown County, NE",0.03570000000000001,0.13570000000000002,0,0.00896191313317662,0.00896191313317662,0.011777207234239735
Brown County,Ohio,"Brown County, OH",0.07120000000000001,0.17120000000000002,0.0131,0.02660363507419048,0.01350363507419048,0.03344175316289546
Brown County,South Dakota,"Brown County, SD",0.028799999999999992,0.1288,NA,0.01452949336458592,NA,0.018346439580828145
Brown County,Texas,"Brown County, TX",0.04830000000000001,0.14830000000000002,0.0245,0.014362338247504847,-0.010137661752495154,0.018150101597716725
Brown County,Wisconsin,"Brown County, WI",0.04319999999999999,0.1432,0.0215,0.025710764265890862,0.004210764265890864,0.03221067963077169
Brule County,South Dakota,"Brule County, SD",0.029799999999999993,0.1298,NA,0.007543503643547017,NA,0.010024651717814291
Brunswick County,North Carolina,"Brunswick County, NC",0.07370000000000002,0.17370000000000002,0.0195,0.033314601410313886,0.013814601410313886,0.04096143452224603
Brunswick County,Virginia,"Brunswick County, VA",0.0716,0.1716,0.0256,0.017022276615025568,-0.008577723384974433,0.021243471715983415
Bryan County,Georgia,"Bryan County, GA",0.05579999999999999,0.1558,0.0358,0.03555031819828769,-2.4968180171230925e-4,0.04332184145592777
Bryan County,Oklahoma,"Bryan County, OK",0.04569999999999999,0.1457,0.0445,0.01539290173955277,-0.029107098260447228,0.01933317234030443
Buchanan County,Iowa,"Buchanan County, IA",0.04200000000000001,0.14200000000000002,0.0123,0.009102906340768522,-0.0031970936592314782,0.011963188974458784
Buchanan County,Missouri,"Buchanan County, MO",0.04830000000000001,0.14830000000000002,0.0419,0.025279810430091948,-0.016620189569908052,0.03174950684202477
Buchanan County,Virginia,"Buchanan County, VA",0.10090000000000002,0.20090000000000002,0.0084,0.017686410563680387,0.009286410563680387,0.022225995697067825
Buckingham County,Virginia,"Buckingham County, VA",0.06310000000000002,0.16310000000000002,NA,0.025424166746301227,NA,0.031866048824955515
Bucks County,Pennsylvania,"Bucks County, PA",0.050600000000000006,0.1506,0.0117,0.021193934630887683,0.009493934630887683,0.026066337233038805
Buena Vista city,Virginia,"Buena Vista city, VA",0.05399999999999999,0.154,0.0178,0.025725542756385708,0.007925542756385708,0.03107704732825635
Buena Vista County,Iowa,"Buena Vista County, IA",0.035400000000000015,0.13540000000000002,NA,0.009098298522667891,NA,0.0119055590324945
Buffalo County,Nebraska,"Buffalo County, NE",0.0267,0.1267,0.0134,0.014460740644220387,0.0010607406442203864,0.01825155635697023
Buffalo County,South Dakota,"Buffalo County, SD",0.07820000000000002,0.17820000000000003,NA,0.010876389992920935,NA,0.014098571739777473
Buffalo County,Wisconsin,"Buffalo County, WI",0.050600000000000006,0.1506,0.0074,0.012912300064154949,0.005512300064154948,0.016533174946289645
Bullitt County,Kentucky,"Bullitt County, KY",0.05210000000000001,0.1521,0.0433,0.023610087323062627,-0.01968991267693737,0.029804502771705276
Bulloch County,Georgia,"Bulloch County, GA",0.0653,0.1653,0.019,0.02584602405319359,0.006846024053193591,0.031180056099407688
Bullock County,Alabama,"Bullock County, AL",0.07549999999999998,0.1755,0.0132,0.026389307905135044,0.013189307905135044,0.0317380041231381
Buncombe County,North Carolina,"Buncombe County, NC",0.044399999999999995,0.1444,0.0224,0.030005791199612643,0.007605791199612643,0.037048329298408005
Bureau County,Illinois,"Bureau County, IL",0.06770000000000001,0.16770000000000002,0.0098,0.013365447610822562,0.003565447610822562,0.017110753502649817
Burke County,Georgia,"Burke County, GA",0.08990000000000001,0.1899,NA,0.029476662379265082,NA,0.03660948100061753
Burke County,North Carolina,"Burke County, NC",0.0582,0.1582,0.0363,0.02571894645804704,-0.010581053541952958,0.03223548627352864
Burke County,North Dakota,"Burke County, ND",0.030799999999999994,0.1308,NA,0.009864565439235404,NA,0.012849878189423916
Burleigh County,North Dakota,"Burleigh County, ND",0.0247,0.1247,NA,0.024601650330357137,NA,0.030858076813181236
Burleson County,Texas,"Burleson County, TX",0.048100000000000004,0.1481,0.0052,0.01674626897132495,0.01154626897132495,0.021670437628487322
Burlington County,New Jersey,"Burlington County, NJ",0.05610000000000001,0.15610000000000002,1e-4,0.020577795096046878,0.02047779509604688,0.02535402005668022
Burnet County,Texas,"Burnet County, TX",0.03989999999999999,0.1399,NA,0.015303231881826865,NA,0.0192170687559909
Burnett County,Wisconsin,"Burnett County, WI",0.06889999999999999,0.1689,0.0089,0.015111085469903874,0.006211085469903874,0.019161887941225222
Burt County,Nebraska,"Burt County, NE",0.03889999999999999,0.1389,0.0075,0.008579776450528005,0.0010797764505280048,0.011317999123370719
Butler County,Alabama,"Butler County, AL",0.07770000000000002,0.17770000000000002,0.0152,0.014503268159153534,-6.967318408464662e-4,0.018380542258185986
Butler County,Iowa,"Butler County, IA",0.04219999999999999,0.1422,0.0045,0.009759534273006593,0.005259534273006594,0.012757029494135456
Butler County,Kansas,"Butler County, KS",0.04530000000000001,0.1453,0.0224,0.027057302641826052,0.004657302641826053,0.03378956256699336
Butler County,Kentucky,"Butler County, KY",0.0673,0.1673,0.0185,0.020357927511251366,0.0018579275112513664,0.026090339873499197
Butler County,Missouri,"Butler County, MO",0.0628,0.1628,0.0267,0.01810946345116363,-0.008590536548836371,0.02259981628269415
Butler County,Nebraska,"Butler County, NE",0.030200000000000005,0.1302,0.0059,0.010431752128773666,0.004531752128773666,0.01353061344267586
Butler County,Ohio,"Butler County, OH",0.0532,0.1532,0.0585,0.028680544348069294,-0.02981945565193071,0.03566719027631594
Butler County,Pennsylvania,"Butler County, PA",0.05099999999999999,0.151,0.0163,0.01603359444090828,-2.664055590917182e-4,0.020185972705993198
Butte County,California,"Butte County, CA",0.07699999999999999,0.177,0.0165,0.030338389481663428,0.013838389481663427,0.03636704665489095
Butte County,Idaho,"Butte County, ID",0.0474,0.1474,0.0042,0.010165780053902921,0.005965780053902922,0.013270673591355496
Butte County,South Dakota,"Butte County, SD",0.03509999999999999,0.1351,NA,0.01596298322228298,NA,0.020034957305641733
